      # Columns are: wavelength (microns), kappa ext (cm^2 g^-1),   kappa abs (cm^2 g^-1), kappa sca (cm^2 g^-1), albedo
 # Note that the opacities are per gram of gas
   1.3049E+02   2.4044E-01   2.0751E-01   3.2932E-02   1.3697E-01
   1.3667E+02   2.1242E-01   1.8537E-01   2.7048E-02   1.2733E-01
   1.4315E+02   1.8812E-01   1.6588E-01   2.2236E-02   1.1820E-01
   1.4993E+02   1.6697E-01   1.4867E-01   1.8299E-02   1.0960E-01
   1.5703E+02   1.4868E-01   1.3361E-01   1.5070E-02   1.0136E-01
   1.6447E+02   1.3261E-01   1.2019E-01   1.2422E-02   9.3673E-02
   1.7226E+02   1.1845E-01   1.0821E-01   1.0247E-02   8.6507E-02
   1.8042E+02   1.0608E-01   9.7624E-02   8.4570E-03   7.9722E-02
   1.8897E+02   9.5125E-02   8.8141E-02   6.9843E-03   7.3422E-02
   1.9792E+02   8.5379E-02   7.9607E-02   5.7716E-03   6.7599E-02
   2.0729E+02   7.6748E-02   7.1976E-02   4.7721E-03   6.2178E-02
   2.1711E+02   6.9104E-02   6.5156E-02   3.9476E-03   5.7126E-02
   2.2740E+02   6.2262E-02   5.8995E-02   3.2668E-03   5.2469E-02
   2.3817E+02   5.6145E-02   5.3441E-02   2.7043E-03   4.8166E-02
   2.4945E+02   5.0686E-02   4.8446E-02   2.2397E-03   4.4187E-02
   2.6127E+02   4.5798E-02   4.3943E-02   1.8552E-03   4.0508E-02
   2.7364E+02   4.1413E-02   3.9876E-02   1.5372E-03   3.7118E-02
   2.8661E+02   3.7481E-02   3.6207E-02   1.2738E-03   3.3986E-02
   3.0018E+02   3.3944E-02   3.2888E-02   1.0559E-03   3.1107E-02
   3.1440E+02   3.0748E-02   2.9873E-02   8.7559E-04   2.8476E-02
   3.2930E+02   2.7867E-02   2.7140E-02   7.2623E-04   2.6061E-02
   3.4490E+02   2.5273E-02   2.4671E-02   6.0238E-04   2.3835E-02
   3.6123E+02   2.2944E-02   2.2444E-02   4.9973E-04   2.1780E-02
   3.7835E+02   2.0821E-02   2.0406E-02   4.1465E-04   1.9915E-02
   3.9627E+02   1.8907E-02   1.8563E-02   3.4409E-04   1.8200E-02
   4.1504E+02   1.7182E-02   1.6897E-02   2.8555E-04   1.6619E-02
   4.3470E+02   1.5605E-02   1.5368E-02   2.3706E-04   1.5191E-02
   4.5529E+02   1.4190E-02   1.3994E-02   1.9677E-04   1.3866E-02
   4.7686E+02   1.2897E-02   1.2734E-02   1.6339E-04   1.2669E-02
   4.9945E+02   1.1727E-02   1.1591E-02   1.3565E-04   1.1567E-02
   5.2311E+02   1.0670E-02   1.0557E-02   1.1262E-04   1.0556E-02
   5.4789E+02   9.7083E-03   9.6148E-03   9.3517E-05   9.6326E-03
   5.7384E+02   8.8291E-03   8.7514E-03   7.7678E-05   8.7980E-03
   6.0103E+02   8.0366E-03   7.9721E-03   6.4508E-05   8.0268E-03
   6.2950E+02   7.3155E-03   7.2619E-03   5.3574E-05   7.3233E-03
   6.5932E+02   6.6601E-03   6.6156E-03   4.4495E-05   6.6809E-03
   6.9055E+02   6.0642E-03   6.0272E-03   3.6957E-05   6.0944E-03
   7.2326E+02   5.5220E-03   5.4913E-03   3.0697E-05   5.5591E-03
   7.5752E+02   5.0289E-03   5.0034E-03   2.5499E-05   5.0704E-03
   7.9341E+02   4.5803E-03   4.5591E-03   2.1181E-05   4.6245E-03
   8.3099E+02   4.1697E-03   4.1521E-03   1.7600E-05   4.2209E-03
   8.7036E+02   3.7978E-03   3.7831E-03   1.4621E-05   3.8500E-03
   9.1159E+02   3.4597E-03   3.4476E-03   1.2147E-05   3.5109E-03
   9.5477E+02   3.1519E-03   3.1418E-03   1.0091E-05   3.2017E-03
   1.0000E+03   2.8715E-03   2.8631E-03   8.3839E-06   2.9197E-03
